0.000000000000000000e+00,-3.780488000000000071e+00,3.048779999999999824e-01,6.341463000000000072e+00,-2.338870000000000116e-01,2.016600000000000059e-01,9.123539999999999983e-01
1.000000000000000000e+00,-2.256098000000000159e+00,2.804877999999999982e+00,6.036584999999999646e+00,-2.302250000000000130e-01,2.031250000000000000e-01,9.177250000000000130e-01
2.000000000000000000e+00,-2.743901999999999841e+00,4.939023999999999859e+00,5.121951000000000143e+00,-2.258300000000000030e-01,2.099610000000000087e-01,9.152829999999999577e-01
3.000000000000000000e+00,-3.719511999999999929e+00,5.792683000000000249e+00,5.243902000000000285e+00,-2.426760000000000028e-01,2.023929999999999896e-01,9.189450000000000118e-01
4.000000000000000000e+00,-3.414633999999999947e+00,5.975609999999999644e+00,5.609755999999999965e+00,-2.473140000000000061e-01,1.931150000000000089e-01,9.262700000000000378e-01
5.000000000000000000e+00,-3.475610000000000088e+00,6.463415000000000354e+00,6.341463000000000072e+00,-2.426760000000000028e-01,1.984859999999999958e-01,9.335940000000000349e-01
6.000000000000000000e+00,-4.878048999999999857e+00,6.707316999999999751e+00,6.829267999999999894e+00,-2.475590000000000013e-01,2.011719999999999897e-01,9.550779999999999825e-01
7.000000000000000000e+00,-6.585365999999999609e+00,6.707316999999999751e+00,6.280488000000000071e+00,-2.500000000000000000e-01,2.045899999999999941e-01,9.682619999999999560e-01
8.000000000000000000e+00,-7.804878000000000426e+00,7.560976000000000141e+00,5.548779999999999824e+00,-2.460940000000000072e-01,2.053220000000000045e-01,9.724120000000000541e-01
9.000000000000000000e+00,-9.024390000000000356e+00,8.597561000000000675e+00,5.121951000000000143e+00,-2.541499999999999870e-01,2.075200000000000100e-01,9.851069999999999549e-01
1.000000000000000000e+01,-9.756097999999999715e+00,8.353659000000000390e+00,4.390244000000000035e+00,-2.680660000000000265e-01,2.014160000000000117e-01,1.014159999999999950e+00
1.100000000000000000e+01,-9.451219999999999288e+00,7.560976000000000141e+00,4.024390000000000356e+00,-2.795409999999999839e-01,1.928709999999999869e-01,1.043212999999999946e+00
1.200000000000000000e+01,-8.109756000000000853e+00,6.219511999999999929e+00,4.024390000000000356e+00,-2.849119999999999986e-01,1.921390000000000042e-01,1.034667999999999921e+00
1.300000000000000000e+01,-6.707316999999999751e+00,4.634146000000000321e+00,4.634146000000000321e+00,-2.973629999999999884e-01,1.831049999999999900e-01,1.094727000000000006e+00
1.400000000000000000e+01,-5.853659000000000390e+00,2.682926999999999840e+00,4.817072999999999716e+00,-3.022460000000000147e-01,1.816409999999999969e-01,1.122314000000000034e+00
1.500000000000000000e+01,-5.365853999999999679e+00,7.317069999999999963e-01,5.304878000000000426e+00,-3.156740000000000101e-01,1.828609999999999958e-01,1.152344000000000035e+00
1.600000000000000000e+01,-3.841463000000000072e+00,-3.170732000000000106e+00,5.975609999999999644e+00,-3.374019999999999797e-01,1.789550000000000030e-01,1.158690999999999915e+00
1.700000000000000000e+01,-2.987804999999999822e+00,-6.524390000000000356e+00,6.707316999999999751e+00,-3.493649999999999811e-01,1.777340000000000031e-01,1.210449000000000108e+00
1.800000000000000000e+01,-2.743901999999999841e+00,-1.060975600000000085e+01,7.682927000000000284e+00,-3.647460000000000147e-01,1.755369999999999986e-01,1.244385000000000074e+00
1.900000000000000000e+01,-4.329267999999999894e+00,-1.560975600000000085e+01,9.207316999999999751e+00,-3.830569999999999808e-01,1.726070000000000104e-01,1.274901999999999980e+00
2.000000000000000000e+01,-5.365853999999999679e+00,-2.000000000000000000e+01,9.268292999999999893e+00,-3.945310000000000206e-01,1.655270000000000075e-01,1.298340000000000050e+00
2.100000000000000000e+01,-7.926828999999999681e+00,-2.469512200000000135e+01,1.048780499999999982e+01,-4.125980000000000203e-01,1.618650000000000089e-01,1.328856999999999955e+00
2.200000000000000000e+01,-1.182926800000000078e+01,-2.878048799999999829e+01,1.115853700000000082e+01,-4.279789999999999983e-01,1.630860000000000087e-01,1.364989999999999926e+00
2.300000000000000000e+01,-2.060975600000000085e+01,-3.878048799999999829e+01,1.115853700000000082e+01,-4.570310000000000206e-01,1.528319999999999956e-01,1.409424000000000010e+00
2.400000000000000000e+01,-2.658536600000000050e+01,-4.786585399999999879e+01,9.878049000000000746e+00,-4.736330000000000262e-01,1.550290000000000001e-01,1.432617000000000029e+00
2.500000000000000000e+01,-2.914634099999999961e+01,-5.329268299999999670e+01,7.317072999999999716e+00,-4.746090000000000031e-01,9.985399999999999832e-02,1.442871000000000015e+00
2.600000000000000000e+01,-3.060975600000000085e+01,-5.865853700000000259e+01,5.243902000000000285e+00,-4.792480000000000073e-01,1.223140000000000061e-01,1.448974999999999902e+00
2.700000000000000000e+01,-3.335365900000000039e+01,-6.682926799999999901e+01,2.012195000000000178e+00,-4.916989999999999972e-01,8.227500000000000091e-02,1.460449000000000108e+00
2.800000000000000000e+01,-3.469512199999999780e+01,-7.365853699999999549e+01,-1.463414999999999910e+00,-4.995120000000000116e-01,7.763699999999999768e-02,1.459716999999999931e+00
2.900000000000000000e+01,-3.597561000000000320e+01,-8.018292700000000650e+01,-5.975609999999999644e+00,-4.931639999999999913e-01,6.713900000000000423e-02,1.445800999999999892e+00
3.000000000000000000e+01,-3.786585399999999879e+01,-8.500000000000000000e+01,-1.079268300000000025e+01,-4.914549999999999752e-01,6.713900000000000423e-02,1.434569999999999901e+00
3.100000000000000000e+01,-4.195121999999999929e+01,-9.115853699999999549e+01,-1.853658499999999876e+01,-4.877929999999999766e-01,6.323199999999999654e-02,1.410889000000000060e+00
3.200000000000000000e+01,-4.536585399999999879e+01,-9.634146300000000451e+01,-2.359756099999999890e+01,-4.797359999999999958e-01,5.517600000000000282e-02,1.406006000000000089e+00
3.300000000000000000e+01,-4.762195100000000281e+01,-1.013414630000000045e+02,-2.871951200000000171e+01,-4.665529999999999955e-01,4.638699999999999768e-02,1.395264000000000060e+00
3.400000000000000000e+01,-4.859756099999999890e+01,-1.069512200000000064e+02,-3.439024400000000270e+01,-4.499509999999999899e-01,3.466799999999999743e-02,1.373291000000000039e+00
3.500000000000000000e+01,-4.713414600000000121e+01,-1.152439020000000056e+02,-4.250000000000000000e+01,-4.458010000000000028e-01,1.757799999999999987e-02,1.347167999999999921e+00
3.600000000000000000e+01,-4.006097599999999659e+01,-1.231097560000000044e+02,-4.908536600000000050e+01,-4.248049999999999882e-01,-1.489299999999999999e-02,1.271484000000000059e+00
3.700000000000000000e+01,-3.036585399999999879e+01,-1.292073169999999891e+02,-5.262195100000000281e+01,-3.891600000000000059e-01,-4.736300000000000232e-02,1.212645999999999891e+00
3.800000000000000000e+01,-2.128048799999999829e+01,-1.329878050000000087e+02,-5.518292699999999940e+01,-3.647460000000000147e-01,-5.346700000000000064e-02,1.161621000000000015e+00
3.900000000000000000e+01,-1.048780499999999982e+01,-1.376829270000000065e+02,-5.658536600000000050e+01,-3.549800000000000177e-01,-4.956100000000000089e-02,1.108886999999999956e+00
4.000000000000000000e+01,-1.463414999999999910e+00,-1.411585369999999955e+02,-5.810975599999999730e+01,-3.283690000000000220e-01,-3.881799999999999834e-02,1.066162000000000054e+00
4.100000000000000000e+01,5.487804999999999822e+00,-1.439024389999999869e+02,-5.810975599999999730e+01,-3.039549999999999752e-01,-3.271500000000000102e-02,1.012450999999999990e+00
4.200000000000000000e+01,1.237804900000000075e+01,-1.471951219999999978e+02,-5.835365900000000039e+01,-3.125000000000000000e-01,-2.123999999999999846e-02,9.592289999999999983e-01
4.300000000000000000e+01,1.774390199999999851e+01,-1.493292680000000132e+02,-5.865853700000000259e+01,-2.800289999999999724e-01,-1.977500000000000091e-02,9.125980000000000203e-01
4.400000000000000000e+01,2.292682900000000146e+01,-1.501219509999999957e+02,-5.951219499999999840e+01,-1.979980000000000073e-01,-1.171900000000000025e-02,8.715819999999999679e-01
4.500000000000000000e+01,2.585365900000000039e+01,-1.498170729999999935e+02,-6.054878000000000071e+01,-1.872560000000000058e-01,-3.027300000000000130e-02,7.761230000000000073e-01
4.600000000000000000e+01,2.646341500000000124e+01,-1.484756099999999890e+02,-6.237804899999999719e+01,-1.198729999999999934e-01,5.370999999999999906e-03,7.277829999999999577e-01
4.700000000000000000e+01,2.475609800000000149e+01,-1.451829270000000065e+02,-6.573170700000000011e+01,-6.958000000000000296e-02,6.591999999999999769e-03,6.860349999999999504e-01
4.800000000000000000e+01,2.335365900000000039e+01,-1.418902439999999956e+02,-6.975609799999999439e+01,-2.026400000000000076e-02,-7.568000000000000074e-03,6.032710000000000017e-01
4.900000000000000000e+01,2.298780500000000160e+01,-1.381097560000000044e+02,-7.256097599999999659e+01,1.660199999999999870e-02,-1.733399999999999871e-02,5.576170000000000293e-01
5.000000000000000000e+01,2.298780500000000160e+01,-1.315853659999999934e+02,-7.585365899999999328e+01,5.664099999999999691e-02,-6.225599999999999884e-02,5.197749999999999870e-01
5.100000000000000000e+01,2.219512200000000135e+01,-1.252439020000000056e+02,-8.036585399999999879e+01,1.062010000000000037e-01,-2.685500000000000040e-02,4.797359999999999958e-01
5.200000000000000000e+01,3.103658499999999876e+01,-1.157926829999999967e+02,-8.628048800000000540e+01,1.374509999999999899e-01,-2.343800000000000050e-02,4.646000000000000130e-01
5.300000000000000000e+01,5.487804999999999822e+00,-1.041463410000000067e+02,-9.719512199999999780e+01,1.938479999999999925e-01,-7.812000000000000367e-03,4.497070000000000234e-01
5.400000000000000000e+01,-2.926829000000000125e+00,-9.670731700000000330e+01,-1.037804880000000054e+02,2.355959999999999999e-01,4.394999999999999601e-03,4.321289999999999853e-01
5.500000000000000000e+01,-1.414634099999999961e+01,-8.804877999999999361e+01,-1.126829270000000065e+02,2.634279999999999955e-01,-7.320000000000000118e-04,4.125980000000000203e-01
5.600000000000000000e+01,-2.646341500000000124e+01,-7.634146300000000451e+01,-1.260975609999999989e+02,2.890619999999999856e-01,-2.685500000000000040e-02,3.803710000000000147e-01
