0,0,0,0,0,0,0,0
1688361774.502,3.231707,5.121951,2.804878,0.317871,0.151123,0.953613
1688361774.511,2.317073,4.024390,2.073171,0.306396,0.146484,0.941895
1688361774.524,4.451220,2.378049,2.195122,0.306152,0.148438,0.946533
1688361774.547,4.817073,2.256098,1.951220,0.329834,0.152832,0.930908
1688361774.560,3.109756,3.841463,2.743902,0.342285,0.147217,0.911377
1688361774.578,2.743902,5.609756,-0.060976,0.345459,0.166016,0.950684
1688361774.587,-1.341463,5.670732,3.475610,0.321289,0.176758,0.948242
1688361774.597,-3.231707,4.146341,2.195122,0.329834,0.167236,0.954346
1688361774.612,-1.341463,6.280488,2.317073,0.344238,0.140381,0.966553
1688361774.627,-1.341463,6.402439,3.414634,0.347168,0.146729,0.965088
1688361774.641,-3.048780,5.609756,2.987805,0.316650,0.136719,0.961182
1688361774.657,-2.804878,5.365854,2.012195,0.326660,0.138672,0.966553
1688361774.668,-2.256098,6.158537,0.304878,0.337891,0.140869,0.956299
1688361774.677,-2.926829,6.463415,1.524390,0.337402,0.126221,0.949707
1688361774.689,-0.731707,7.560976,0.121951,0.340088,0.148926,0.956055
1688361774.704,0.670732,8.353659,-0.670732,0.318848,0.131836,0.960938
1688361774.718,-0.304878,6.768293,0.609756,0.305176,0.094727,0.962891
1688361774.730,0.853659,5.365854,0.365854,0.308838,0.144775,0.972168
1688361774.740,1.036585,4.878049,-0.914634,0.320312,0.130371,0.969727
1688361774.751,-1.463415,6.402439,-2.256098,0.332031,0.139160,0.971680
1688361774.763,-3.048780,5.365854,-2.195122,0.308838,0.160889,0.980469
1688361774.772,-4.390244,5.487805,-3.292683,0.311523,0.156250,0.976318
1688361774.781,-5.670732,6.097561,-3.109756,0.313965,0.132812,0.966553
1688361774.793,-4.390244,6.829268,-4.756098,0.312256,0.130127,0.967285
1688361774.802,-2.256098,6.890244,-5.243902,0.310791,0.124756,0.975098
1688361774.810,-0.243902,6.646341,-5.304878,0.304199,0.120605,0.978027
1688361774.820,1.890244,5.243902,-5.975610,0.302002,0.139648,0.981689
1688361774.829,2.804878,4.146341,-5.548780,0.294678,0.147705,0.975342
1688361774.837,2.012195,3.963415,-6.341463,0.305908,0.165527,0.976074
1688361774.847,0.121951,3.902439,-5.975610,0.308105,0.160889,0.972900
1688361774.855,-1.219512,3.902439,-5.792683,0.304199,0.166992,0.972656
1688361774.864,-2.134146,3.475610,-6.524390,0.303223,0.159912,0.967285
1688361774.873,-2.378049,4.024390,-8.536585,0.282715,0.161377,0.971436
1688361774.882,-2.439024,4.085366,-9.085366,0.320068,0.153076,0.979736
1688361774.891,-0.914634,2.743902,-8.414634,0.318848,0.152100,0.980957
1688361774.899,1.463415,0.853659,-9.573171,0.319580,0.158691,0.971924
1688361774.908,2.987805,0.792683,-10.548780,0.330322,0.180908,0.962646
1688361774.917,3.414634,0.121951,-9.024390,0.321289,0.139404,0.954102
1688361774.926,5.365854,-1.341463,-11.768293,0.321533,0.150879,0.953369
