0,0,0,0,0,0,0,0
1690533971.432,-2.012195,5.426829,0.792683,-0.093018,-0.001221,1.024414
1690533971.441,-2.439024,5.426829,0.426829,-0.099854,-0.013672,1.020264
1690533971.454,-0.975610,4.939024,0.487805,-0.105957,-0.017090,1.022461
1690533971.468,1.158537,4.207317,0.548780,-0.107178,-0.018555,1.016357
1690533971.481,2.317073,3.780488,0.609756,-0.105957,-0.015869,1.025635
1690533971.491,2.743902,3.902439,0.914634,-0.106689,-0.014893,1.023926
1690533971.500,2.500000,4.146341,1.219512,-0.118164,-0.002930,1.021973
1690533971.511,2.560976,3.902439,1.646341,-0.120850,-0.010010,1.014893
1690533971.520,2.926829,3.414634,1.829268,-0.117920,-0.018066,1.014404
1690533971.531,4.146341,3.109756,1.951220,-0.107910,-0.022461,1.011719
1690533971.540,5.182927,2.987805,1.585366,-0.100342,-0.022461,1.012695
1690533971.550,5.365854,3.231707,0.975610,-0.089844,-0.019043,1.010254
1690533971.560,4.512195,3.597561,0.670732,-0.086182,-0.020752,1.011475
1690533971.569,3.597561,4.390244,0.243902,-0.080811,-0.011963,1.010986
1690533971.578,2.743902,5.000000,-15.609756,-0.088135,-0.009277,1.004639
1690533971.589,1.158537,5.487805,-0.548780,-0.122803,-0.011719,1.001465
1690533971.600,1.219512,5.914634,-0.609756,-0.093018,-0.013672,0.997559
1690533971.609,1.768293,6.036585,-0.731707,-0.091797,-0.013916,1.002197
1690533971.617,2.560976,5.914634,-1.280488,-0.091553,-0.006104,1.005859
1690533971.628,3.048780,6.158537,-1.280488,-0.089355,-0.002441,1.005615
1690533971.637,2.987805,6.341463,-1.158537,-0.099854,0.000244,1.013672
1690533971.645,2.621951,6.524390,-1.097561,-0.099609,0.006104,1.008545
1690533971.656,1.951220,6.829268,-0.853659,-0.104980,0.013428,1.007568
1690533971.665,1.768293,7.256098,-0.243902,-0.103027,0.004883,1.003906
1690533971.674,2.378049,7.378049,-0.304878,-0.096924,0.008057,1.009521
