1690533932.689,-4.329268,6.402439,-1.402439,-0.128174,-0.033447,1.023682
1690533932.698,-4.085366,6.219512,-1.707317,-0.129883,-0.037598,1.029297
1690533932.707,-2.865854,6.402439,-2.439024,-0.134033,-0.043701,1.020996
1690533932.722,-0.609756,6.280488,-2.865854,-0.140869,-0.045410,1.023682
1690533932.731,1.097561,5.731707,-2.865854,-0.145020,-0.038818,1.030762
1690533932.740,2.256098,4.939024,-2.439024,-0.148682,-0.032959,1.030029
1690533932.749,3.170732,3.841463,-1.524390,-0.152588,-0.026367,1.029053
1690533932.762,3.231707,3.292683,-0.609756,-0.138428,-0.028564,1.024902
1690533932.772,3.719512,3.292683,0.182927,-0.132568,-0.024170,1.019043
1690533932.783,4.207317,3.170732,0.365854,-0.128418,-0.027100,1.018066
1690533932.793,5.121951,3.048780,1.158537,-0.135254,-0.020264,1.014404
1690533932.802,5.121951,2.560976,1.890244,-0.135742,-0.014893,1.020020
1690533932.811,4.207317,2.195122,2.560976,-0.130859,-0.015625,1.024414
1690533932.822,2.926829,2.804878,2.743902,-0.124756,-0.008057,1.014404
1690533932.832,0.731707,3.292683,3.048780,-0.121582,-0.016846,1.011230
1690533932.842,-0.609756,3.841463,3.170732,-0.117676,-0.021973,1.002197
1690533932.853,-0.670732,3.780488,3.109756,-0.127197,-0.028564,0.994873
1690533932.862,0.243902,3.719512,3.231707,-0.130371,-0.040283,0.985352
1690533932.871,1.341463,3.475610,3.475610,-0.132324,-0.042480,0.980713
1690533932.880,3.231707,3.658537,3.658537,-0.134521,-0.037598,0.989502
1690533932.890,4.207317,3.658537,3.109756,-0.128174,-0.033936,0.992676
1690533932.899,4.634146,4.390244,2.804878,-0.127441,-0.026855,0.991211
1690533932.907,4.085366,5.243902,2.743902,-0.127930,-0.027588,0.982666
1690533932.921,2.621951,6.097561,2.682927,-0.130371,-0.027832,0.979736
1690533932.929,2.682927,6.402439,3.170732,-0.138672,-0.025391,0.975586
1690533932.938,3.170732,6.402439,3.658537,-0.135742,-0.040039,0.975586
1690533932.947,3.963415,6.280488,3.841463,-0.125977,-0.043457,0.982666
1690533932.956,5.426829,6.341463,3.719512,-0.121582,-0.044922,0.981689
1690533932.964,6.402439,6.646341,3.170732,-0.117188,-0.043457,0.980469
1690533932.974,6.646341,7.439024,2.804878,-0.121582,-0.038574,0.982422
1690533932.983,6.036585,8.414634,2.378049,-0.128418,-0.032715,0.995605
1690533932.992,5.304878,8.902439,2.073171,-0.130127,-0.037109,0.993164
1690533933.001,5.182927,9.573171,1.585366,-0.135742,-0.043457,0.999756
1690533933.010,5.304878,9.695122,1.341463,-0.140381,-0.047852,0.969238
1690533933.019,5.914634,9.268293,1.280488,-0.146729,-0.051270,0.969238
1690533933.028,6.280488,8.719512,1.158537,-0.147461,-0.049316,1.003174
1690533933.037,6.829268,8.475610,0.914634,-0.145264,-0.048584,1.000732
1690533933.045,6.768293,8.353659,0.487805,-0.142334,-0.049805,1.005127
1690533933.054,6.158537,8.658537,0.792683,-0.142090,-0.048340,1.004639
1690533933.063,5.487805,9.207317,0.487805,-0.144043,-0.053955,1.002930
1690533933.072,4.695122,9.695122,0.060976,-0.149658,-0.067139,1.000977
1690533933.082,4.024390,10.000000,-0.243902,-0.154541,-0.084473,1.005371
1690533933.091,3.902439,10.060976,-0.243902,-0.156982,-0.093018,1.013184
1690533933.100,3.780488,9.573171,-0.182927,-0.162354,-0.101562,1.014160
1690533933.108,3.231707,9.207317,-0.731707,-0.166992,-0.106445,1.021240
1690533933.117,2.073171,8.719512,-1.219512,-0.170898,-0.110107,1.002686
1690533933.126,0.060976,8.536585,-1.768293,-0.164795,-0.109131,1.031982
1690533933.135,-2.134146,8.902439,-2.743902,-0.166504,-0.119629,1.040039
1690533933.143,-4.207317,8.841463,-3.841463,-0.169922,-0.132324,1.039062
1690533933.153,-6.585366,8.780488,-5.304878,-0.169434,-0.140381,1.043701
1690533933.162,-7.926829,8.780488,-6.646341,-0.180908,-0.144287,1.046387
1690533933.171,-9.146341,8.536585,-8.231707,-0.188965,-0.151855,1.044434
1690533933.180,-8.841463,7.865854,-10.426829,-0.192383,-0.164551,1.045898
1690533933.190,-7.256098,7.804878,-12.560976,-0.200439,-0.180664,1.035889
1690533933.199,-4.146341,7.317073,-14.634146,-0.196045,-0.188965,1.040527
1690533933.207,-0.853659,6.768293,-16.646341,-0.201660,-0.194336,1.043457
1690533933.216,2.317073,6.036585,-18.719512,-0.206055,-0.192871,1.032227
1690533933.225,3.841463,5.548780,-20.609756,-0.201660,-0.184570,1.029785
1690533933.234,3.536585,5.609756,-22.621951,-0.193848,-0.168945,1.034912
1690533933.243,1.768293,5.975610,-25.000000,-0.191895,-0.158936,1.035156
1690533933.252,-0.670732,6.768293,-27.500000,-0.185059,-0.152344,1.043213
1690533933.261,-2.804878,7.621951,-30.426829,-0.187256,-0.126465,1.032959
1690533933.271,-4.207317,8.475610,-33.414634,-0.218750,-0.155029,1.028320
1690533933.284,-3.719512,8.231707,-34.817073,-0.201416,-0.125488,1.026611
1690533933.293,-2.743902,7.500000,-36.036585,-0.205811,-0.162842,1.026123
1690533933.302,-0.670732,6.890244,-37.134146,-0.205078,-0.160400,1.025635
1690533933.311,1.646341,6.402439,-37.804878,-0.200684,-0.185303,1.024170
1690533933.320,3.536585,6.097561,-38.902439,-0.201416,-0.147949,1.037109
1690533933.329,4.634146,5.853659,-40.182927,-0.198730,-0.140625,1.035889
1690533933.337,4.939024,5.914634,-41.097561,-0.199951,-0.129639,1.030518
1690533933.346,3.841463,5.914634,-42.439024,-0.205566,-0.122314,1.033936
1690533933.355,2.378049,5.975610,-43.536585,-0.199219,-0.112305,1.035889
1690533933.363,1.219512,6.097561,-44.512195,-0.204102,-0.107666,1.038574
1690533933.372,0.304878,5.975610,-45.731707,-0.201904,-0.107666,1.041992
1690533933.381,0.060976,5.853659,-47.195122,-0.201660,-0.104736,1.039307
1690533933.389,0.426829,5.914634,-48.292683,-0.200928,-0.105713,1.039551
1690533933.399,1.463415,5.426829,-49.268293,-0.204102,-0.106201,1.044922
1690533933.408,2.560976,4.451220,-50.365854,-0.201660,-0.097656,1.051514
1690533933.418,2.804878,3.963415,-50.975610,-0.199219,-0.093262,1.054932
1690533933.427,2.560976,4.085366,-51.646341,-0.203613,-0.082520,1.057373
1690533933.436,1.402439,3.841463,-52.317073,-0.197754,-0.086182,1.053955
1690533933.444,0.609756,3.841463,-52.134146,-0.194336,-0.077637,1.057617
1690533933.453,0.304878,3.902439,-53.170732,-0.190918,-0.076416,1.064697
1690533933.462,0.731707,4.024390,-53.963415,-0.191406,-0.072754,1.063965
1690533933.471,1.463415,3.841463,-54.695122,-0.202637,-0.070801,1.078857
1690533933.479,2.317073,3.353659,-55.243902,-0.209717,-0.066406,1.090576
1690533933.488,2.560976,2.134146,-55.670732,-0.218994,-0.066650,1.077881
1690533933.497,3.109756,1.036585,-55.487805,-0.213135,-0.066162,1.087891
